uid,sid
2414,6080
2733,6080
7135,6080
5527,6080
6378,6080
5239,6080
1873,6080
2144,6080
1113,6080
5464,6080
5431,6080
1802,6080
6300,6080
6534,6080
3325,6080
310,6081
4221,6082
5345,6083
246,6083
159,6083
4126,6083
737,6083
1603,6083
4105,6083
5218,6083
6913,6083
3654,6083
6700,6083
7153,6083
1996,6083
4422,6083
5976,6083
6494,6083
1904,6083
2305,6083
6921,6083
7024,6083
3343,6083
2115,6084
7018,6084
5678,6084
777,6084
5599,6084
699,6085
1764,6086
7074,6087
2454,6088
2412,6088
96,6089
4673,6089
3919,6089
5072,6089
3304,6090
5302,6091
7278,6092
4068,6092
777,6093
5665,6094
1206,6094
1849,6094
7280,6095
5265,6095
1794,6095
1669,6095
7413,6095
5477,6095
6938,6096
5366,6096
5741,6096
6149,6096
4592,6096
2832,6096
1056,6096
6706,6096
1099,6096
339,6096
4506,6096
5263,6096
6915,6096
1826,6096
6288,6096
4447,6096
295,6096
5957,6097
7344,6097
5778,6097
4662,6097
5590,6097
478,6097
1977,6097
204,6097
3748,6097
5046,6097
5419,6097
6482,6097
2579,6097
6911,6097
1742,6097
5929,6097
4776,6097
4047,6098
6252,6098
538,6098
6591,6098
446,6098
7480,6098
2952,6098
1346,6098
2918,6098
4194,6098
5304,6098
5652,6098
7540,6098
5074,6098
2460,6098
37,6098
4550,6098
989,6098
7061,6098
1428,6098
5097,6098
6754,6098
4251,6098
1538,6098
1731,6098
3084,6098
5938,6098
7287,6098
6143,6098
4344,6098
5401,6098
3428,6098
1692,6098
2454,6098
4714,6098
7019,6099
2061,6099
3233,6099
714,6099
3514,6099
6419,6100
3935,6100
6419,6099
7213,6099
3935,6099
4999,6099
5877,6099
6779,6099
4517,6099
1711,6099
810,6099
4793,6099
7432,6099
4407,6099
5695,6099
6580,6099
1542,6099
5573,6099
2619,6099
533,6099
351,6099
4426,6101
3417,6101
1300,6101
144,6102
980,6102
5165,6102
4382,6103
7471,6104
3070,6105
2489,6106
5271,6107
377,6107
1305,6108
2614,6108
1993,6108
4198,6108
1041,6108
4181,6108
5380,6108
7044,6108
3359,6109
2193,6109
5497,6109
5758,6109
674,6109
1649,6109
1233,6109
2943,6109
186,6109
406,6109
4922,6109
6392,6109
2000,6109
7524,6109
4738,6109
4550,6109
6976,6109
2425,6109
948,6110
7004,6111
1503,6111
1835,6111
6754,6112
1210,6112
2538,6112
6648,6113
3151,6114
1535,6114
2888,6115
699,6115
3404,6115
5557,6115
2460,6115
805,6115
4228,6116
7188,6116
5963,6116
5565,6116
1121,6117
3140,6118
1685,6118
3980,6118
5182,6118
2777,6119
6641,6120
6538,6120
1106,6120
4374,6121
4669,6121
4780,6121
110,6121
2012,6121
4962,6121
3224,6121
4964,6121
5552,6121
1074,6121
5154,6121
6789,6121
2410,6121
856,6121
2267,6122
6433,6122
1698,6122
2757,6122
6919,6123
1904,6123
1005,6123
3449,6123
685,6123
5923,6123
7413,6123
1582,6123
6857,6123
1206,6124
2653,6124
7197,6125
3153,6126
7371,6126
1939,6126
4531,6126
1658,6126
7404,6126
5442,6126
1295,6126
6173,6126
3525,6126
4796,6126
678,6126
5611,6126
105,6126
2820,6127
3078,6127
6521,6127
7186,6127
7071,6127
2092,6127
2127,6127
2007,6128
1305,6129
2064,6129
6037,6129
6619,6129
6746,6130
5237,6130
4997,6130
6428,6130
4178,6130
1931,6130
3373,6130
2584,6130
3160,6130
4161,6130
1950,6130
3873,6130
6340,6130
377,6130
5619,6130
4603,6130
59,6130
4885,6130
710,6130
2792,6130
102,6130
667,6130
5688,6130
2724,6130
4160,6130
2618,6130
6368,6130
7476,6130
3905,6130
1633,6130
2382,6130
6867,6130
2021,6130
6073,6130
7167,6130
1680,6130
3913,6130
4188,6130
1588,6130
3239,6130
5963,6130
5477,6130
1605,6130
2575,6130
4619,6130
3104,6130
4328,6130
4261,6130
934,6130
2180,6130
3563,6130
6610,6130
3864,6130
2297,6130
3938,6130
5185,6130
4035,6130
3622,6130
6828,6130
5037,6130
107,6130
4100,6130
1863,6130
4217,6130
2038,6130
6099,6130
4162,6130
2217,6130
1533,6130
7456,6130
421,6130
3088,6130
6201,6130
3309,6130
7155,6130
627,6130
5900,6130
151,6130
5825,6130
1267,6130
1110,6130
1771,6130
637,6130
1695,6130
7366,6130
3986,6130
2648,6130
6676,6130
3037,6130
3540,6130
941,6130
4913,6130
6375,6130
569,6130
6948,6130
2335,6130
7384,6130
3644,6130
1353,6130
4421,6130
3096,6130
5098,6130
5856,6130
4109,6130
190,6130
6636,6130
7394,6130
815,6131
425,6131
4447,6131
3878,6132
168,6132
2409,6132
836,6132
3038,6132
7253,6132
1499,6132
5717,6132
2583,6132
6857,6132
4309,6132
3434,6133
5235,6134
6328,6134
6196,6134
4662,6134
4860,6135
4779,6135
1051,6136
4824,6136
6827,6137
3948,6137
3896,6138
1621,6138
5225,6139
1454,6139
108,6139
529,6139
1619,6139
4819,6139
1524,6139
448,6139
3177,6139
85,6140
4209,6141
6189,6141
4418,6141
1390,6141
2769,6141
4142,6141
637,6141
1736,6141
639,6141
6634,6141
2674,6141
4325,6141
3177,6142
4107,6143
7021,6143
804,6143
3456,6143
6789,6143
2103,6143
2268,6143
4426,6143
1993,6143
3210,6143
1389,6143
6980,6144
2458,6144
699,6144
4117,6144
2906,6145
1192,6145
3379,6145
2795,6145
5459,6146
5704,6147
7047,6147
3149,6147
6295,6147
6425,6147
3529,6147
5178,6147
4649,6147
661,6147
6338,6147
5229,6147
5431,6147
1456,6147
6147,6147
4659,6148
3757,6148
897,6148
32,6148
5588,6148
1040,6148
1292,6148
3289,6148
2648,6148
6346,6148
3164,6148
168,6148
2084,6148
3524,6148
6220,6149
2265,6149
6827,6150
2792,6151
591,6151
1427,6152
2412,6152
4874,6153
4359,6153
1383,6154
7439,6155
6543,6155
6507,6155
4368,6155
116,6155
159,6155
5845,6155
1608,6155
2679,6155
1596,6156
4779,6156
317,6157
3841,6157
77,6157
699,6157
4746,6157
1079,6157
5180,6158
5945,6158
2542,6158
1309,6158
2444,6158
5498,6158
781,6158
2481,6158
7109,6158
3466,6158
6853,6158
5795,6158
1554,6158
1016,6159
6631,6159
4301,6159
5309,6160
1027,6160
3546,6160
3822,6160
7202,6160
4588,6160
5195,6160
4134,6160
5683,6160
4982,6160
4948,6160
4436,6160
1990,6160
3804,6160
5908,6160
2608,6160
1141,6160
6283,6160
3975,6160
7,6160
3811,6160
5902,6160
7396,6160
1507,6160
7569,6160
4038,6160
5365,6160
6213,6160
1580,6160
3604,6160
1308,6160
209,6160
6316,6160
5030,6160
991,6160
2244,6160
4006,6160
433,6160
5893,6160
5939,6160
2337,6160
5242,6160
3658,6160
7292,6160
5132,6160
5421,6160
2238,6160
6003,6160
5670,6160
2364,6160
7395,6160
2259,6160
257,6160
5952,6160
1810,6160
5894,6160
164,6160
184,6160
4977,6160
5386,6160
7010,6160
5781,6160
995,6160
4545,6160
1301,6160
6900,6160
7306,6160
4594,6160
2176,6160
6681,6160
6243,6160
2493,6160
4095,6160
2809,6160
4981,6160
4539,6160
1668,6160
2526,6160
4501,6160
2558,6160
4167,6160
3208,6160
4593,6160
2717,6160
56,6160
5798,6160
4343,6160
1049,6160
4108,6160
5531,6160
6994,6160
7242,6160
4610,6160
5687,6160
6100,6160
3351,6160
2254,6160
6864,6160
5073,6160
7237,6160
226,6160
6777,6160
4765,6160
1046,6160
829,6160
4031,6160
1447,6160
1959,6160
74,6160
7075,6160
5120,6160
6968,6160
1219,6160
3678,6160
7337,6160
4425,6160
2654,6160
1152,6160
3619,6160
4963,6160
2990,6160
3291,6160
4803,6160
2853,6160
2050,6160
445,6160
7116,6160
6722,6160
6822,6160
2248,6160
1627,6160
217,6160
3437,6160
3870,6160
7408,6160
447,6160
1555,6160
3673,6160
4402,6160
6276,6160
4048,6160
129,6160
2994,6160
7219,6160
5450,6160
6034,6160
5181,6160
462,6160
4818,6160
5011,6160
2295,6160
4687,6160
2962,6160
669,6160
4591,6160
6781,6160
1195,6160
3455,6160
653,6160
5053,6160
5613,6160
699,6160
2153,6160
6301,6160
4491,6160
615,6160
5156,6160
1322,6160
7554,6160
1510,6160
597,6160
5284,6160
6554,6160
689,6160
2306,6160
1019,6160
2527,6160
6767,6160
109,6160
3749,6160
1339,6160
2283,6160
7401,6160
5377,6160
4925,6160
5172,6160
3594,6160
1477,6160
1937,6160
5574,6160
1979,6160
3326,6160
1652,6160
2741,6160
4202,6160
2696,6160
2178,6160
3056,6160
6038,6160
4082,6160
1998,6160
1238,6160
878,6160
5837,6160
41,6160
3235,6160
4844,6160
3017,6160
4018,6160
1374,6160
3625,6160
297,6160
5602,6160
6324,6160
3833,6160
3642,6160
4360,6160
4931,6160
2627,6160
4089,6160
6496,6160
2895,6160
6305,6160
1089,6160
3904,6160
3118,6160
431,6160
1189,6160
589,6160
5321,6160
4408,6160
3656,6160
6800,6160
6452,6160
496,6160
2260,6160
747,6160
334,6160
379,6160
479,6160
2811,6160
1629,6160
4510,6160
127,6160
6292,6160
3044,6160
6726,6160
3087,6160
5919,6160
2214,6160
5762,6160
6594,6160
1557,6160
2137,6160
4845,6160
2343,6160
7426,6160
1212,6160
4896,6160
1418,6160
1536,6160
3338,6160
6877,6160
6393,6160
2182,6160
1361,6160
910,6160
5655,6160
658,6160
1870,6161
4962,6162
3731,6162
1917,6162
2141,6162
1814,6162
7379,6162
945,6162
5229,6162
6391,6162
5760,6162
5480,6162
2788,6162
840,6162
3498,6162
4324,6162
163,6162
791,6162
2704,6163
2972,6163
6678,6163
3627,6163
3505,6163
163,6163
4422,6163
2720,6163
5728,6163
3908,6163
1981,6163
4105,6163
3791,6163
5102,6163
4128,6163
1802,6163
3343,6163
2128,6163
1456,6163
6831,6163
1904,6163
6425,6163
2850,6163
2524,6163
4368,6163
4428,6163
6216,6163
2918,6163
2217,6163
6236,6163
3684,6163
1537,6163
3918,6163
1041,6163
3529,6163
2703,6164
1434,6164
765,6163
5178,6163
1612,6163
3635,6163
5257,6163
3564,6163
3715,6163
4165,6164
7365,6164
1774,6164
625,6164
3153,6164
6437,6164
3037,6164
735,6164
2057,6164
2788,6164
4003,6164
5086,6164
1436,6164
741,6164
3635,6164
3685,6164
5348,6164
600,6164
4105,6164
163,6164
6044,6164
4849,6164
7453,6164
6147,6164
3403,6164
1389,6164
3076,6164
1494,6164
7286,6164
5644,6164
1215,6164
1930,6164
2379,6164
1616,6164
3293,6164
6543,6164
2257,6164
6789,6164
4753,6164
4966,6164
3513,6164
1981,6164
1039,6164
4368,6164
4287,6164
6120,6164
3964,6164
6371,6164
5545,6164
4452,6164
1456,6164
6913,6164
7413,6164
4718,6164
3549,6165
3979,6165
1305,6166
5133,6166
4667,6166
1516,6166
4574,6166
5797,6166
190,6166
3413,6166
1041,6166
7317,6166
4452,6166
6700,6166
4136,6166
1266,6166
5063,6166
5116,6166
4903,6166
1993,6166
2747,6167
2896,6167
6352,6167
6555,6167
5165,6167
1889,6168
2896,6168
200,6169
2250,6170
6608,6170
6624,6170
699,6171
5702,6172
106,6172
6542,6172
5714,6172
461,6172
208,6172
6662,6172
1603,6172
567,6172
5783,6172
4696,6172
6626,6172
3946,6172
4422,6172
598,6172
4994,6172
13,6172
3724,6172
2631,6172
5068,6173
4860,6174
4860,6175
4021,6176
4779,6176
4779,6177
3107,6177
2783,6177
6718,6177
1596,6177
1383,6177
3965,6177
4860,6177
370,6178
3345,6179
4968,6179
3912,6179
1552,6179
5500,6179
1206,6179
4673,6179
6454,6179
5874,6179
6212,6179
4710,6179
5810,6179
1402,6179
2327,6179
4314,6179
6766,6179
6081,6180
5220,6180
3610,6181
1883,6180
1832,6180
3139,6180
7007,6180
4940,6180
6197,6180
6591,6180
5441,6180
3673,6180
7132,6180
5406,6180
3548,6180
828,6182
6006,6182
6764,6183
1367,6184
1367,6183
6764,6184
5157,6184
3393,6184
5825,6185
6764,6186
5157,6186
6242,6186
3393,6186
2743,6186
3274,6187
3896,6187
1885,6187
4415,6187
2089,6187
2206,6187
7136,6188
7457,6188
7482,6188
6310,6188
5459,6189
6718,6189
2470,6189
1102,6189
1383,6190
1596,6190
5339,6191
1596,6191
5265,6191
1102,6191
4779,6191
1383,6191
5459,6191
6718,6191
98,6192
4346,6192
7448,6193
2148,6193
2535,6194
6553,6194
5169,6194
1206,6194
5295,6194
1829,6194
53,6194
3545,6194
581,6195
4966,6195
5858,6195
2328,6196
1848,6196
5315,6196
3633,6197
2228,6197
911,6196
1675,6196
5254,6196
110,6196
3379,6196
3210,6196
6532,6196
6300,6196
2016,6196
6534,6196
1041,6196
4518,6196
5822,6196
1529,6198
4723,6199
2436,6200
3119,6200
2106,6200
1118,6200
6831,6200
1805,6200
5522,6200
7575,6200
2560,6200
834,6200
3179,6200
5482,6200
3600,6200
1227,6200
110,6200
4530,6200
2181,6200
4586,6200
3389,6200
520,6200
4976,6200
1658,6200
4669,6200
3344,6200
2250,6200
5567,6200
4961,6200
655,6200
4733,6200
3757,6200
5653,6200
7024,6200
3116,6200
3556,6200
71,6200
3710,6200
3140,6200
6650,6201
6145,6202
144,6203
5060,6204
5753,6205
3531,6206
144,6207
1367,6207
6906,6208
4764,6209
5626,6210
2623,6210
2177,6210
3153,6210
1607,6210
5442,6210
6262,6210
1295,6210
6173,6210
6506,6210
2326,6210
1730,6210
3687,6210
3356,6210
3204,6210
4452,6210
5923,6210
45,6210
842,6210
4332,6210
699,6211
3390,6211
607,6212
7519,6212
7243,6213
586,6214
5121,6214
4418,6214
5325,6214
835,6214
7098,6214
5971,6214
6184,6214
4728,6214
3730,6214
353,6214
2391,6214
2835,6214
1071,6214
6079,6214
73,6214
6872,6214
4932,6214
4325,6214
1113,6214
4880,6215
4015,6215
34,6215
7367,6215
6056,6215
2820,6215
2840,6215
5841,6215
4486,6215
4677,6215
1128,6215
6494,6215
601,6215
188,6215
6975,6215
7490,6215
5385,6215
3106,6215
5201,6215
439,6215
1813,6216
2046,6216
674,6217
2490,6217
4466,6217
3184,6218
5478,6219
4119,6219
3632,6220
2000,6221
7448,6222
1948,6222
1200,6223
4549,6223
4274,6224
1616,6225
110,6225
5005,6225
1921,6225
3946,6225
5302,6225
2012,6225
5921,6225
5923,6225
1993,6225
5760,6225
2706,6225
6328,6226
767,6226
1055,6226
3657,6226
699,6226
2873,6226
3244,6226
7226,6226
4710,6226
5582,6226
6339,6227
4061,6228
826,6228
5169,6228
2335,6228
6634,6228
5370,6228
7320,6228
5808,6229
2316,6230
5324,6229
2583,6230
499,6231
4092,6231
7158,6232
5645,6232
733,6232
4617,6232
1416,6232
1893,6232
1389,6232
6173,6232
2524,6232
6700,6232
359,6231
6815,6231
544,6233
883,6233
4966,6233
6357,6233
5814,6233
4702,6233
1993,6233
1794,6233
5795,6233
6079,6233
3284,6233
1206,6234
3489,6235
910,6236
5655,6236
1374,6236
658,6236
5309,6236
1027,6236
3546,6236
3822,6236
5683,6236
4982,6236
4948,6236
4436,6236
1990,6236
3804,6236
5908,6236
2608,6236
1141,6236
6283,6236
3811,6236
7396,6236
1507,6236
7569,6236
4038,6236
6213,6236
1580,6236
3604,6236
1308,6236
209,6236
6316,6236
5030,6236
991,6236
2244,6236
4006,6236
433,6236
5893,6236
5939,6236
2337,6236
5242,6236
3658,6236
7292,6236
5132,6236
5421,6236
2238,6236
6003,6236
5670,6236
2364,6236
7395,6236
2259,6236
257,6236
5952,6236
1810,6236
5894,6236
164,6236
184,6236
4977,6236
5386,6236
7010,6236
5781,6236
995,6236
4545,6236
1301,6236
6900,6236
7306,6236
4594,6236
2176,6236
6681,6236
6243,6236
2493,6236
4095,6236
2809,6236
4981,6236
4539,6236
1668,6236
2526,6236
4501,6236
2558,6236
4167,6236
3208,6236
4593,6236
2717,6236
56,6236
5798,6236
4343,6236
1049,6236
4108,6236
5531,6236
6994,6236
7242,6236
4610,6236
5687,6236
6100,6236
3351,6236
2254,6236
6864,6236
5073,6236
7237,6236
226,6236
6777,6236
4765,6236
1046,6236
829,6236
4031,6236
1447,6236
1959,6236
74,6236
7075,6236
5120,6236
6968,6236
1219,6236
3678,6236
7337,6236
4425,6236
1152,6236
3619,6236
4963,6236
2990,6236
3291,6236
4803,6236
2853,6236
2050,6236
445,6236
7116,6236
6722,6236
6822,6236
2248,6236
1627,6236
217,6236
3437,6236
3870,6236
7408,6236
447,6236
1555,6236
3673,6236
4402,6236
6276,6236
4048,6236
129,6236
2994,6236
7219,6236
5450,6236
6034,6236
5181,6236
462,6236
4818,6236
5011,6236
2295,6236
4687,6236
2962,6236
669,6236
4591,6236
6781,6236
1195,6236
3455,6236
653,6236
5613,6236
699,6236
2153,6236
6301,6236
4491,6236
615,6236
5156,6236
1322,6236
7554,6236
1510,6236
597,6236
5284,6236
6554,6236
689,6236
2306,6236
1019,6236
2527,6236
6767,6236
109,6236
3749,6236
1339,6236
2283,6236
5377,6236
5172,6236
3594,6236
1477,6236
1937,6236
5574,6236
1979,6236
3326,6236
1652,6236
2741,6236
4202,6236
2696,6236
2178,6236
3056,6236
6038,6236
4082,6236
1998,6236
1238,6236
878,6236
5837,6236
41,6236
3235,6236
4844,6236
3017,6236
4018,6236
3625,6236
297,6236
5602,6236
6324,6236
3833,6236
3642,6236
4360,6236
4931,6236
2627,6236
4089,6236
2895,6236
6305,6236
1089,6236
3904,6236
3118,6236
431,6236
1189,6236
589,6236
5321,6236
4408,6236
3656,6236
6800,6236
6452,6236
496,6236
2260,6236
747,6236
334,6236
379,6236
479,6236
2811,6236
1629,6236
4510,6236
127,6236
6292,6236
3044,6236
6726,6236
3087,6236
5919,6236
2214,6236
5762,6236
6594,6236
1557,6236
2137,6236
4845,6236
2343,6236
7426,6236
1212,6236
4896,6236
1418,6236
1536,6236
3338,6236
6877,6236
6393,6236
2182,6236
1361,6236
6859,6237
6973,6237
1192,6237
4849,6238
7057,6238
1774,6238
5348,6238
740,6238
6208,6238
2972,6238
1967,6238
6919,6238
2404,6238
2057,6238
6532,6238
2379,6238
661,6238
3473,6239
3894,6240
3735,6240
6819,6241
3722,6241
5612,6242
4344,6243
424,6244
6323,6245
6221,6246
1993,6247
2604,6248
396,6248
2879,6248
7180,6248
2372,6248
3571,6248
1209,6248
4746,6249
1206,6249
5782,6249
3177,6249
6985,6249
126,6250
6454,6251
502,6251
4169,6252
2495,6251
4968,6252
518,6251
6639,6251
4301,6251
2327,6251
6587,6253
502,6253
2495,6253
6212,6251
4314,6251
6766,6251
6682,6251
1185,6251
2530,6253
518,6253
6639,6253
1387,6253
1402,6253
2327,6253
3309,6253
7155,6253
4314,6253
6682,6253
130,6254
2944,6254
6839,6255
2458,6254
6980,6255
2836,6255
6044,6255
2820,6255
7490,6255
2256,6255
3548,6255
5464,6255
4452,6255
1802,6255
5231,6255
7317,6255
7149,6255
905,6255
2502,6255
5013,6256
637,6257
4109,6257
6433,6258
7451,6258
2120,6259
1717,6260
4940,6261
396,6261
7119,6261
6480,6261
2372,6261
2080,6261
973,6261
4273,6261
1795,6262
6032,6262
2417,6263
6848,6263
6667,6264
2780,6264
3697,6265
6861,6265
5289,6265
3567,6265
3215,6265
6531,6265
5150,6265
2460,6265
6295,6265
681,6265
7460,6265
2557,6265
3153,6266
2256,6266
3707,6266
839,6266
1020,6266
2952,6266
2067,6266
4692,6266
2326,6266
1295,6266
5779,6266
472,6266
4612,6266
4105,6266
6543,6266
6425,6266
4452,6266
4069,6266
757,6266
1724,6267
1519,6267
7199,6267
110,6267
1886,6267
6371,6267
4443,6267
5779,6267
5146,6267
6019,6267
140,6267
699,6268
4817,6269
818,6269
6048,6270
6740,6271
6457,6271
6943,6271
2930,6271
815,6272
5879,6272
5963,6273
6689,6274
6577,6274
7428,6274
4449,6274
5565,6274
2834,6274
5650,6274
7225,6274
4088,6274
5155,6274
4231,6274
1286,6274
7458,6274
6267,6274
3650,6274
750,6274
154,6274
1993,6274
648,6275
3489,6275
3591,6275
2692,6276
3591,6276
648,6276
3489,6276
1633,6276
4311,6277
4311,6278
2473,6279
2416,6279
6170,6280
369,6280
3373,6280
6267,6280
3307,6280
1958,6280
5453,6280
1734,6280
5592,6280
902,6280
5926,6281
2481,6280
3516,6280
1512,6281
2845,6280
4697,6281
2377,6281
2377,6282
5868,6282
1112,6280
7517,6282
504,6282
2547,6280
5868,6280
7455,6280
515,6280
6704,6280
3440,6280
926,6280
4077,6280
4316,6280
7129,6280
6670,6280
2353,6280
6104,6280
2150,6280
2658,6280
137,6280
4706,6280
4697,6280
1512,6280
1123,6280
5556,6280
6107,6280
1420,6280
6404,6280
4985,6280
1117,6280
1006,6280
5648,6280
3808,6280
3493,6280
7063,6280
2548,6280
2218,6280
5390,6280
7056,6280
2318,6280
7270,6280
1123,6283
3039,6280
2366,6280
7107,6280
2548,6284
2377,6280
987,6280
137,6284
7517,6284
903,6280
2658,6284
4697,6284
2377,6284
4706,6285
5556,6285
2547,6285
3630,6280
1117,6285
7063,6285
6617,6285
5809,6286
824,6286
7008,6286
1818,6286
5841,6286
4289,6286
6688,6286
335,6286
4688,6286
5229,6286
1938,6286
95,6286
1802,6286
4932,6286
5464,6286
6737,6286
5146,6286
1205,6286
1517,6286
3063,6286
6391,6286
7191,6287
153,6288
6006,6289
1858,6289
5873,6289
458,6290
7146,6290
5774,6291
4740,6291
5231,6291
1782,6291
7158,6291
2505,6292
3841,6292
2662,6292
1563,6292
77,6292
818,6292
2470,6292
6938,6293
4301,6293
5617,6293
7048,6293
1595,6293
3080,6293
5822,6293
3505,6293
4447,6293
2144,6293
1223,6293
7488,6293
4740,6293
4815,6293
1205,6293
268,6293
3860,6293
6095,6293
1848,6293
1721,6294
1930,6294
3781,6294
6706,6294
2901,6294
7515,6294
752,6294
1632,6294
2750,6294
6247,6294
4184,6294
7480,6294
2126,6294
3964,6294
1982,6294
6984,6294
3484,6295
3328,6295
3807,6295
1671,6295
3781,6295
7256,6295
4877,6295
1586,6295
6437,6295
5760,6295
3548,6295
2328,6295
6983,6295
3032,6295
905,6295
2202,6295
2829,6295
7317,6295
4068,6295
6467,6295
6514,6296
1416,6297
472,6297
6477,6297
1408,6297
5345,6297
4783,6297
5059,6298
7404,6298
3987,6298
159,6298
2801,6298
45,6298
7490,6298
5178,6298
4692,6298
7519,6299
2206,6300
3896,6300
7018,6300
6552,6300
7505,6301
3640,6301
5808,6301
4590,6301
6738,6301
3207,6302
5877,6302
5540,6302
4971,6302
1906,6302
4566,6302
3937,6302
7419,6302
2029,6302
3181,6302
1309,6302
1091,6302
5901,6302
2274,6302
3353,6302
7101,6302
5868,6302
2548,6302
3819,6302
3948,6303
3819,6304
6754,6304
516,6304
4750,6305
238,6306
3774,6306
1721,6306
1735,6307
757,6307
2326,6307
6665,6307
2222,6308
7284,6309
5121,6309
4028,6310
1094,6310
824,6311
4691,6311
4512,6312
4359,6312
3674,6312
2016,6313
5638,6313
190,6313
1305,6314
1870,6315
624,6316
3284,6316
3449,6317
4849,6317
3715,6317
901,6317
1455,6317
2972,6317
7459,6317
437,6317
3367,6317
6337,6317
7062,6317
2557,6317
6739,6317
4177,6317
4369,6317
4701,6318
5506,6319
5732,6320
5441,6321
4883,6322
6587,6322
2140,6323
5116,6323
699,6324
4346,6324
4496,6325
4331,6325
2877,6325
1186,6325
1870,6326
1874,6326
3883,6326
183,6326
6553,6326
5858,6327
632,6327
4883,6327
6293,6327
5167,6328
3545,6329
6070,6327
183,6327
5722,6327
1813,6327
5612,6327
6041,6327
260,6330
5223,6330
1656,6330
2976,6330
4712,6330
3091,6330
895,6330
7365,6330
4880,6330
405,6331
3660,6331
7480,6331
6488,6331
48,6331
4017,6331
3413,6331
5431,6331
5923,6331
6833,6331
520,6331
1921,6331
4775,6331
1439,6331
7105,6331
3686,6331
2016,6331
2000,6331
1802,6331
5225,6332
1982,6332
566,6332
6653,6332
6043,6332
2267,6333
384,6334
6709,6334
4243,6335
7050,6335
1775,6335
857,6335
2417,6336
7087,6336
7537,6336
229,6337
4857,6337
2746,6338
6564,6339
219,6340
3151,6341
6963,6342
144,6343
7016,6344
5981,6344
1659,6345
1041,6345
5549,6345
1357,6345
5276,6345
6437,6345
3210,6345
3379,6345
5508,6345
5072,6346
542,6347
6398,6347
5655,6348
1374,6348
658,6348
5309,6348
1027,6348
3546,6348
3822,6348
7202,6348
5683,6348
4982,6348
4948,6348
4436,6348
1990,6348
3804,6348
5908,6348
2608,6348
1141,6348
6283,6348
3811,6348
7396,6348
1507,6348
7569,6348
4038,6348
6213,6348
1580,6348
3604,6348
1308,6348
209,6348
6316,6348
5030,6348
991,6348
2244,6348
4006,6348
433,6348
5893,6348
5939,6348
2337,6348
5242,6348
3658,6348
7292,6348
5132,6348
5421,6348
2238,6348
6003,6348
5670,6348
2364,6348
7395,6348
2259,6348
257,6348
5952,6348
1810,6348
5894,6348
164,6348
184,6348
4977,6348
5386,6348
7010,6348
5781,6348
995,6348
4545,6348
1301,6348
6900,6348
7306,6348
4594,6348
2176,6348
6681,6348
6243,6348
2493,6348
4095,6348
2809,6348
4981,6348
4539,6348
1668,6348
2526,6348
4501,6348
2558,6348
4167,6348
3208,6348
4593,6348
2717,6348
56,6348
5798,6348
4343,6348
1049,6348
4108,6348
5531,6348
6994,6348
7242,6348
4610,6348
5687,6348
6100,6348
3351,6348
2254,6348
6864,6348
5073,6348
7237,6348
226,6348
6777,6348
4765,6348
1046,6348
829,6348
4031,6348
1447,6348
1959,6348
74,6348
7075,6348
5120,6348
6968,6348
1219,6348
3678,6348
7337,6348
4425,6348
1152,6348
3619,6348
4963,6348
2990,6348
3291,6348
4803,6348
2853,6348
2050,6348
445,6348
7116,6348
6722,6348
6822,6348
2248,6348
1627,6348
217,6348
3437,6348
3870,6348
7408,6348
447,6348
1555,6348
3673,6348
4402,6348
6276,6348
4048,6348
129,6348
2994,6348
7219,6348
5450,6348
6034,6348
5181,6348
462,6348
4818,6348
5011,6348
2295,6348
4687,6348
2962,6348
669,6348
4591,6348
6781,6348
1195,6348
3455,6348
653,6348
5613,6348
699,6348
2153,6348
6301,6348
4491,6348
615,6348
5156,6348
1322,6348
7554,6348
1510,6348
597,6348
5284,6348
6554,6348
689,6348
2306,6348
1019,6348
2527,6348
6767,6348
109,6348
3749,6348
1339,6348
2283,6348
5377,6348
5172,6348
3594,6348
2670,6349
1477,6348
1937,6348
5574,6348
1979,6348
3326,6348
1652,6348
2741,6348
4202,6348
2696,6348
2178,6348
3056,6348
6038,6348
4082,6348
1998,6348
1238,6348
878,6348
5837,6348
41,6348
3235,6348
4844,6348
3017,6348
4018,6348
3625,6348
297,6348
5602,6348
6324,6348
3833,6348
3642,6348
4360,6348
4931,6348
2627,6348
4089,6348
2895,6348
6305,6348
1089,6348
3904,6348
3118,6348
431,6348
1189,6348
589,6348
5321,6348
4408,6348
3656,6348
6800,6348
6452,6348
496,6348
2260,6348
747,6348
334,6348
379,6348
479,6348
2811,6348
1629,6348
4510,6348
127,6348
6292,6348
3044,6348
6726,6348
3087,6348
5919,6348
2214,6348
5762,6348
6594,6348
1557,6348
2137,6348
4845,6348
2343,6348
7426,6348
1212,6348
4896,6348
1418,6348
1536,6348
3338,6348
6877,6348
6393,6348
2182,6348
1361,6348
910,6348
2670,6350
5441,6351
1884,6352
5740,6352
3838,6352
3657,6352
7402,6352
5348,6352
6226,6353
7402,6353
5348,6353
7523,6354
3359,6355
2053,6356
4930,6356
3980,6357
2588,6358
2534,6359
5437,6359
1205,6359
733,6359
4828,6359
7477,6359
4452,6359
6011,6359
1298,6360
6081,6361
2368,6361
2669,6361
5963,6361
3765,6361
2311,6362
511,6363
5982,6363
6372,6363
3924,6363
5612,6364
4028,6364
5411,6365
144,6365
2743,6365
2417,6366
2347,6367
2835,6367
639,6367
6648,6367
